filename,ASM,Contrast,Correlation,Homogeneity,Dissimilarity,Entropy,MaxProbability,Variance,SumVariance,SumEntropy,DifferenceVariance,DifferenceEntropy,IMCorr1,IMCorr2
87_aug1.jpg,0.00268717917392899,46.748052922331496,0.9294804304240507,0.32819509473324615,4.135553949042929,6.783664150437969,0.018645784976845704,331.50523993300015,1279.2729068096692,4.664830009503922,29.476362613461756,2.475069364966663,-0.28922288590948336,0.947328913783698
87_aug2.jpg,0.0028739612890481096,21.259251259396653,0.9671470510581266,0.3592782973281098,2.995337773410683,6.563871315691854,0.018824477802188495,323.6546649556511,1273.359408563208,4.661649240663027,12.135080125534731,2.2061824264894074,-0.3478550714149815,0.9670859329103754
88.jpg,0.00627633516794239,7.040786319415353,0.9713275744524108,0.4369949402073783,1.866441667651345,5.553383824398931,0.019192993386541773,122.96657178142414,484.8255008062812,4.10974059370778,3.5017745819756674,1.779407423203132,-0.38318277734115935,0.9624180290760251
88_aug1.jpg,0.00815456542912576,4.511437855479635,0.9824221715221801,0.5041926589932417,1.4700468019784165,5.319126978264434,0.02445933921913996,128.5211471881996,509.57315089731867,4.105267822918094,2.302022730063518,1.5852628065542926,-0.4475659897327682,0.975652764887913
88_aug2.jpg,0.007416867738191245,36.71366844305825,0.8694588559012549,0.41816147459439923,3.2935814039633184,5.6833922590497234,0.034056501736484175,140.6604034375015,525.9279453069477,4.121345019852615,25.833548853313665,2.1076649895306385,-0.3435364094735449,0.9507797099241996
89.jpg,0.014885540640503632,1.5123483418937964,0.9827712540465143,0.6454691797873615,0.8345270890725437,4.5363868778749445,0.03622736690918509,43.962453466723126,174.33746552499866,3.718574918739809,0.7918108204479988,1.1531325891475999,-0.5139008399873121,0.9771186061992003
89_aug1.jpg,0.015771382691828977,1.332819688194688,0.9856938774114836,0.6637754590925695,0.7772245670995671,4.4791194203280496,0.04006537381537382,46.63464004916207,185.20574050845357,3.737603189580666,0.7065006936070617,1.1061336361397032,-0.5427528998764122,0.9812851206547885
89_aug2.jpg,0.010800627248839552,11.756391111694143,0.8764889683394511,0.5564780866206552,1.6311854811854811,4.925777176828806,0.028143769810436474,47.59741879521262,178.63328406915633,3.777479404165595,9.087249097395619,1.505679366071897,-0.4244859219850834,0.9637087402507329
90.jpg,0.013027923606488842,3.980438051082998,0.9748237044439894,0.5507593762409934,1.297489517442975,5.07112233711862,0.05419745543415756,79.02835499715619,312.1329819375417,3.9635684366477415,2.260025139408952,1.5082136212984203,-0.462810713067176,0.9755560466750695
90_aug1.jpg,0.016891820370211256,2.9508347098807626,0.9811213439022255,0.6085190026432141,1.0741563209527665,4.86102042332881,0.06463655322158857,78.1214161174567,309.53482975994604,3.9324270468977103,1.7581154559295233,1.3816128810497599,-0.5179833475371484,0.9825460118688207
90_aug2.jpg,0.016480294066953737,3.0322734826630793,0.9813499577402123,0.6079647855553518,1.0846206087591075,4.88809597030343,0.07262942829777772,81.25903859277496,322.00388088843675,3.951645469928261,1.8160929880576357,1.3939856449266959,-0.5160103644470647,0.9825552736645765
91.jpg,0.012807153670570056,3.5041381586621703,0.9862273654704425,0.5916172908463797,1.1671512544232565,5.246846718111736,0.06697957042169933,127.23227945347834,505.42497965525115,4.205352715071891,2.121596835776521,1.4614988819793853,-0.5231970889751197,0.9875252552995275
91_aug1.jpg,0.006887275377042947,6.751531539478652,0.9730901565813763,0.5179074320438949,1.601886559421005,5.649876662784591,0.030545584234994688,125.45459103210132,495.0668325889267,4.276663979457136,4.175880949363638,1.6728128645510263,-0.4322768877782522,0.9774180814141867
91_aug2.jpg,0.013170921604113086,2.488465322081912,0.9886731371092075,0.6178354056833464,1.0087413104049048,5.11333818015008,0.05899692381351367,109.88113800085677,437.0360866813452,4.175990767389488,1.4490446439212252,1.3424230661284233,-0.5488441841045789,0.9891933036751124
92.jpg,0.004407438519354014,3.3427929739729962,0.9919587145690762,0.5267422638958134,1.2806277414633724,5.775409221460598,0.014785511734282882,207.91918476596598,828.333946089891,4.571839812668495,1.682556127338228,1.4581615366058887,-0.5151339953577243,0.9906845907081718
